Dependent Table,Dependent Column Index,Referenced Table,Referenced Column Index,Classification
FOOTBALLOUTSIDERSInnovativeStatisticsIntelligentAnalysisGregMcMurtry.csv,2,August42001TampaBayDevilRaysatChicagoWhiteSoxBoxScoreandPlaybyPlayBaseballReferencecom.csv,5,Invalid
FOOTBALLOUTSIDERSInnovativeStatisticsIntelligentAnalysisGregMcMurtry.csv,2,MultnomahCountyProbateFiles.csv,1,Invalid
FOOTBALLOUTSIDERSInnovativeStatisticsIntelligentAnalysisGregMcMurtry.csv,2,RankingListSkierPerformances.csv,9,Invalid
FOOTBALLOUTSIDERSInnovativeStatisticsIntelligentAnalysisGregMcMurtry.csv,2,198485PittsburghPenguinsRosterandStatisticsHockeyReferencecom.csv,7,Invalid
34CLOVERDALECTALGONQUINILZipRealty.csv,1,USSDENVERLPD9CrewRoster.csv,4,Invalid
34CLOVERDALECTALGONQUINILZipRealty.csv,1,StephanieChotkevysCCSU.csv,1,Invalid
34CLOVERDALECTALGONQUINILZipRealty.csv,1,SamBrady8BrownBrown.csv,1,Invalid
PineManorvsStJosephsMeApr102010.csv,4,FamilymovingintotrailerattheFSAFarmSecurityAdministrationcampfordefenseworkersThisfamilyisfromMinnes.csv,3,Invalid
PineManorvsStJosephsMeApr102010.csv,5,FamilymovingintotrailerattheFSAFarmSecurityAdministrationcampfordefenseworkersThisfamilyisfromMinnes.csv,3,Invalid
PineManorvsStJosephsMeApr102010.csv,8,FamilymovingintotrailerattheFSAFarmSecurityAdministrationcampfordefenseworkersThisfamilyisfromMinnes.csv,3,Invalid
PineManorvsStJosephsMeApr102010.csv,13,FamilymovingintotrailerattheFSAFarmSecurityAdministrationcampfordefenseworkersThisfamilyisfromMinnes.csv,3,Invalid
PineManorvsStJosephsMeApr102010.csv,14,FamilymovingintotrailerattheFSAFarmSecurityAdministrationcampfordefenseworkersThisfamilyisfromMinnes.csv,3,Invalid
PineManorvsStJosephsMeApr102010.csv,4,HilbertCollegevsPittBradford041713.csv,3,Invalid
PineManorvsStJosephsMeApr102010.csv,5,HilbertCollegevsPittBradford041713.csv,10,Invalid
PineManorvsStJosephsMeApr102010.csv,5,HilbertCollegevsPittBradford041713.csv,11,Invalid
PineManorvsStJosephsMeApr102010.csv,5,HilbertCollegevsPittBradford041713.csv,12,Invalid
PineManorvsStJosephsMeApr102010.csv,5,HilbertCollegevsPittBradford041713.csv,8,Invalid
PineManorvsStJosephsMeApr102010.csv,6,HilbertCollegevsPittBradford041713.csv,13,Invalid
PineManorvsStJosephsMeApr102010.csv,6,HilbertCollegevsPittBradford041713.csv,14,Invalid
PineManorvsStJosephsMeApr102010.csv,8,HilbertCollegevsPittBradford041713.csv,12,Invalid
PineManorvsStJosephsMeApr102010.csv,8,HilbertCollegevsPittBradford041713.csv,5,Invalid
PineManorvsStJosephsMeApr102010.csv,10,HilbertCollegevsPittBradford041713.csv,5,Invalid
PineManorvsStJosephsMeApr102010.csv,13,HilbertCollegevsPittBradford041713.csv,14,Invalid
PineManorvsStJosephsMeApr102010.csv,13,HilbertCollegevsPittBradford041713.csv,6,Invalid
PineManorvsStJosephsMeApr102010.csv,14,HilbertCollegevsPittBradford041713.csv,13,Invalid
PineManorvsStJosephsMeApr102010.csv,14,HilbertCollegevsPittBradford041713.csv,6,Invalid
PineManorvsStJosephsMeApr102010.csv,4,UnitedStatesGP1981RaceReportGPEncyclopediaF1HistoryonGrandprixcom.csv,0,Invalid
PineManorvsStJosephsMeApr102010.csv,6,DifferencebetweenrevisionsofBeagleBoardGSoC2010ProjectsC6RunDocumentationeLinuxorg.csv,0,Invalid
PineManorvsStJosephsMeApr102010.csv,13,DifferencebetweenrevisionsofBeagleBoardGSoC2010ProjectsC6RunDocumentationeLinuxorg.csv,0,Invalid
PineManorvsStJosephsMeApr102010.csv,6,DifferencebetweenrevisionsofWillRPiRuneLinuxorg.csv,1,Invalid
PineManorvsStJosephsMeApr102010.csv,13,DifferencebetweenrevisionsofWillRPiRuneLinuxorg.csv,1,Invalid
PineManorvsStJosephsMeApr102010.csv,14,DifferencebetweenrevisionsofWillRPiRuneLinuxorg.csv,1,Invalid
PineManorvsStJosephsMeApr102010.csv,7,DifferencebetweenrevisionsofLitecoinMiningforFuntooFuntoo.csv,4,Invalid
4504BOXCROFTCIRMOUNTJULIETTNZipRealty.csv,1,USSDENVERLPD9CrewRoster.csv,4,Invalid
4504BOXCROFTCIRMOUNTJULIETTNZipRealty.csv,1,StephanieChotkevysCCSU.csv,1,Invalid
4504BOXCROFTCIRMOUNTJULIETTNZipRealty.csv,1,SamBrady8BrownBrown.csv,1,Invalid
PLAFONDSACOUSTIQUESCellio.csv,2,USSDENVERLPD9CrewRoster.csv,2,Invalid
PLAFONDSACOUSTIQUESCellio.csv,2,MultnomahCountyProbateFiles.csv,1,Invalid
PlatinumSolitaireEngagementRingwithDesigns130ctRoundDiamond68251968.csv,3,HorsesFREEtoGoodHomeTheHorsecom.csv,6,Invalid
PlatinumSolitaireEngagementRingwithDesigns130ctRoundDiamond68251968.csv,9,HorsesFREEtoGoodHomeTheHorsecom.csv,6,Invalid
PlatinumSolitaireEngagementRingwithDesigns130ctRoundDiamond68251968.csv,3,USSDENVERLPD9CrewRoster.csv,5,Invalid
PlatinumSolitaireEngagementRingwithDesigns130ctRoundDiamond68251968.csv,9,USSDENVERLPD9CrewRoster.csv,5,Invalid
PlatinumSolitaireEngagementRingwithDesigns130ctRoundDiamond68251968.csv,9,ShinedownConcertTicketsSeatGeek.csv,2,Invalid
PlatinumSolitaireEngagementRingwithDesigns130ctRoundDiamond68251968.csv,9,BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,3,Invalid
PlatinumSolitaireEngagementRingwithDesigns130ctRoundDiamond68251968.csv,9,MultnomahCountyProbateFiles.csv,1,Invalid
PlatinumSolitaireEngagementRingwithDesigns130ctRoundDiamond68251968.csv,9,PrimateConcertTicketsSeatGeek.csv,2,Invalid
PlatinumSolitaireEngagementRingwithDesigns130ctRoundDiamond68251968.csv,9,TheExpendablesConcertTicketsSeatGeek.csv,2,Invalid
GatorsatNo22in2011APpreseasonpollONLYGATORSGetOutAlive.csv,1,ShinedownConcertTicketsSeatGeek.csv,2,Invalid
GatorsatNo22in2011APpreseasonpollONLYGATORSGetOutAlive.csv,1,USSDENVERLPD9CrewRoster.csv,1,Invalid
GatorsatNo22in2011APpreseasonpollONLYGATORSGetOutAlive.csv,1,USSDENVERLPD9CrewRoster.csv,5,Invalid
generalbloodymindednessoftheuniversemgoblog.csv,2,USSDENVERLPD9CrewRoster.csv,1,Invalid
generalbloodymindednessoftheuniversemgoblog.csv,6,HilbertCollegevsPittBradford041713.csv,13,Invalid
generalbloodymindednessoftheuniversemgoblog.csv,6,HilbertCollegevsPittBradford041713.csv,14,Invalid
generalbloodymindednessoftheuniversemgoblog.csv,6,HilbertCollegevsPittBradford041713.csv,6,Invalid
generalbloodymindednessoftheuniversemgoblog.csv,6,UnitedStatesGP1981RaceReportGPEncyclopediaF1HistoryonGrandprixcom.csv,0,Invalid
generalbloodymindednessoftheuniversemgoblog.csv,6,PineManorvsStJosephsMeApr102010.csv,6,Invalid
generalbloodymindednessoftheuniversemgoblog.csv,6,PineManorvsStJosephsMeApr102010.csv,13,Invalid
generalbloodymindednessoftheuniversemgoblog.csv,6,PineManorvsStJosephsMeApr102010.csv,14,Invalid
generalbloodymindednessoftheuniversemgoblog.csv,6,FamilymovingintotrailerattheFSAFarmSecurityAdministrationcampfordefenseworkersThisfamilyisfromMinnes.csv,3,Invalid
generalbloodymindednessoftheuniversemgoblog.csv,6,MITMIT.csv,2,Invalid
PlayerStatsYearbyYearKeithStanichStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,MiamiDolphinsPlayerContractsSalariesTransactionsSpotrac.csv,1,Invalid
PlayerStatsYearbyYearKeithStanichStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,FOOTBALLOUTSIDERSInnovativeStatisticsIntelligentAnalysisGregMcMurtry.csv,1,Invalid
PlayerStatsYearbyYearKeithStanichStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,greencat24anythingfunimnothardtoplease.csv,1,Invalid
PlayerStatsYearbyYearKeithStanichStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,greencat24anythingfunimnothardtoplease.csv,4,Invalid
PlayerStatsYearbyYearKeithStanichStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,TheExpendablesConcertTicketsSeatGeek.csv,2,Invalid
PlayerStatsYearbyYearKeithStanichStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,PatenteUS4924450UltrasonicranginganddatatelemetrysystemGooglePatentes.csv,1,Invalid
PlayerStatsYearbyYearKeithStanichStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,sachachuatechevangelistconnectorgeek20070813.csv,1,Invalid
PlayerStatsYearbyYearKeithStanichStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,AllowingUserCustomizationsatRuntime.csv,1,Invalid
PlayerStatsYearbyYearKeithStanichStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,DifferencebetweenrevisionsofWillRPiRuneLinuxorg.csv,1,Invalid
PlayerStatsYearbyYearKeithStanichStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,BaseonBallsPerGameDIBaseballStatisticsNCAAcom.csv,4,Invalid
PlayerStatsYearbyYearKeithStanichStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,GatorsatNo22in2011APpreseasonpollONLYGATORSGetOutAlive.csv,1,Invalid
PlayerStatsYearbyYearKeithStanichStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,SC666HistoryofActionsBackground.csv,2,Invalid
PlayerStatsYearbyYearKeithStanichStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,BICGripRollerballMicroFineBlackPensQuillcom.csv,2,Invalid
PlayerStatsYearbyYearKeithStanichStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,BICGripRollerballMicroFineBlackPensQuillcom.csv,4,Invalid
PlayerStatsYearbyYearKeithStanichStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,KeeperBaseball2015FantasyBaseballYahooSports.csv,0,Invalid
PlayerStatsYearbyYearKeithStanichStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,WeatherHistoryforWestfieldMAWeatherUnderground.csv,7,Invalid
PlayerStatsYearbyYearKeithStanichStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,4,Invalid
PlayerStatsYearbyYearKeithStanichStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,TheAPtop25collegefootballpoll93012LAMonitorcom.csv,3,Invalid
PlayerStatsYearbyYearKeithStanichStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,IBMLI74128PrerequisiteforWebSphereCommerceFeaturePack5UnitedStates.csv,4,Invalid
PlayerStatsYearbyYearKeithStanichStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,SensorsFreeFullTextNeurologicalTremorSensorsSignalProcessingandEmergingApplicationsHTML.csv,1,Invalid
PlayerStatsYearbyYearKeithStanichStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,onerrorupdateeventWindows.csv,1,Invalid
PlayerStatsYearbyYearKeithStanichStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,TheBadPlusConcertTicketsSeatGeek.csv,2,Invalid
PlayerStatsYearbyYearKeithStanichStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,MassportBusinesswithMassport.csv,4,Invalid
PlayerStatsYearbyYearKeithStanichStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,PrimateConcertTicketsSeatGeek.csv,2,Invalid
PlayerStatsYearbyYearKeithStanichStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,PatentUS4888665CustomizablecircuitryGooglePatents.csv,1,Invalid
PlayerStatsYearbyYearKeithStanichStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,GradingOhioUniversityPolicy12040.csv,3,Invalid
PlayerStatsYearbyYearKeithStanichStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,GrandPrixFormule1vanFrankrijk1985Wikipedia.csv,0,Invalid
PlayerStatsYearbyYearKeithStanichStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,DatainthecloudandhowthebigcloudvendorshandleconsistencyHerbjornsBlog.csv,4,Invalid
PlayerStatsYearbyYearKeithStanichStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,DatainthecloudandhowthebigcloudvendorshandleconsistencyHerbjornsBlog.csv,5,Invalid
PlayerStatsYearbyYearKeithStanichStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,198485PittsburghPenguinsRosterandStatisticsHockeyReferencecom.csv,2,Invalid
PlayerStatsYearbyYearKeithStanichStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,PatentUS5036017MethodofmakingasymmetricalfieldeffecttransistorGooglePatents.csv,1,Invalid
PlayerStatsYearbyYearKeithStanichStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,PatentUS5119318ExpertcontrolsystemforrealtimemanagementofautomatedfactoryequipmentGooglePatents.csv,1,Invalid
PlayerStatsYearbyYearKeithStanichStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,RepNancyPelosiCampaignFinanceMoneyOtherDataRepresentative2008OpenSecrets.csv,5,Invalid
PlayerStatsYearbyYearKeithStanichStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,GrandPrixFormule1vanJapan1993Wikipedia.csv,0,Invalid
PlayerStatsYearbyYearVanessaVaniStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,GatorsatNo22in2011APpreseasonpollONLYGATORSGetOutAlive.csv,1,Invalid
PlayerStatsYearbyYearVanessaVaniStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,CyberIntelligenceSharingandProtectionActHouseVoteOnagreeingtotheFlakeamendmentA007Agreedtobyvoicevot.csv,2,Invalid
PlayerStatsYearbyYearVanessaVaniStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,RepNancyPelosiCampaignFinanceMoneyOtherDataRepresentative2008OpenSecrets.csv,5,Invalid
PlayerStatsYearbyYearVanessaVaniStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,MiamiDolphinsPlayerContractsSalariesTransactionsSpotrac.csv,1,Invalid
PlayerStatsYearbyYearVanessaVaniStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,FOOTBALLOUTSIDERSInnovativeStatisticsIntelligentAnalysisGregMcMurtry.csv,1,Invalid
PlayerStatsYearbyYearVanessaVaniStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,USSDENVERLPD9CrewRoster.csv,1,Invalid
PlayerStatsYearbyYearVanessaVaniStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,USSDENVERLPD9CrewRoster.csv,5,Invalid
GeographicZoneReportReefEnvironmentalEducationFoundationREEF.csv,0,MultnomahCountyProbateFiles.csv,1,Invalid
PlayingRoster.csv,1,ShinedownConcertTicketsSeatGeek.csv,2,Invalid
PlayingRoster.csv,1,USSDENVERLPD9CrewRoster.csv,1,Invalid
PlayingRoster.csv,1,USSDENVERLPD9CrewRoster.csv,5,Invalid
PlayingRoster.csv,1,HorsesFREEtoGoodHomeTheHorsecom.csv,6,Invalid
PlayingRoster.csv,1,WatchListStockMarketBeat.csv,0,Invalid
PlayingRoster.csv,1,generalbloodymindednessoftheuniversemgoblog.csv,2,Invalid
PlayingRoster.csv,1,TheExpendablesConcertTicketsSeatGeek.csv,2,Invalid
GradingOhioUniversityPolicy12040.csv,0,ShinedownConcertTicketsSeatGeek.csv,2,Invalid
GradingOhioUniversityPolicy12040.csv,0,TheExpendablesConcertTicketsSeatGeek.csv,2,Invalid
GradingOhioUniversityPolicy12040.csv,0,USSDENVERLPD9CrewRoster.csv,1,Invalid
GradingOhioUniversityPolicy12040.csv,0,USSDENVERLPD9CrewRoster.csv,5,Invalid
GradingOhioUniversityPolicy12040.csv,0,HorsesFREEtoGoodHomeTheHorsecom.csv,6,Invalid
GradingOhioUniversityPolicy12040.csv,1,BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,3,Invalid
AMERICANHOCKEYLEAGUEmobileHOME.csv,1,ShinedownConcertTicketsSeatGeek.csv,2,Invalid
AMERICANHOCKEYLEAGUEmobileHOME.csv,1,AlDhafraAirBaseUnitedArabEmirates.csv,2,Invalid
AMERICANHOCKEYLEAGUEmobileHOME.csv,1,AlDhafraAirBaseUnitedArabEmirates.csv,1,Invalid
AMERICANHOCKEYLEAGUEmobileHOME.csv,1,BenoitBenjamin198788GameLogBasketballReferencecom.csv,6,Invalid
AMERICANHOCKEYLEAGUEmobileHOME.csv,1,HorsesFREEtoGoodHomeTheHorsecom.csv,6,Invalid
AMERICANHOCKEYLEAGUEmobileHOME.csv,1,WatchListStockMarketBeat.csv,0,Invalid
AMERICANHOCKEYLEAGUEmobileHOME.csv,1,USSDENVERLPD9CrewRoster.csv,5,Invalid
AMERICANHOCKEYLEAGUEmobileHOME.csv,1,AboutHistory20082009ISAFSailingWorldCupOfficialSiteTrofeoSARPrincesaSofiaMAPFRE2009.csv,1,Invalid
AMERICANHOCKEYLEAGUEmobileHOME.csv,1,TheExpendablesConcertTicketsSeatGeek.csv,2,Invalid
RankingListSkierPerformances.csv,1,BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,3,Invalid
RankingListSkierPerformances.csv,1,WatchListStockMarketBeat.csv,0,Invalid
RankingListSkierPerformances.csv,2,WatchListStockMarketBeat.csv,0,Invalid
RankingListSkierPerformances.csv,1,USSDENVERLPD9CrewRoster.csv,5,Invalid
RankingListSkierPerformances.csv,2,USSDENVERLPD9CrewRoster.csv,1,Invalid
RankingListSkierPerformances.csv,2,USSDENVERLPD9CrewRoster.csv,5,Invalid
RankingListSkierPerformances.csv,9,USSDENVERLPD9CrewRoster.csv,1,Invalid
RankingListSkierPerformances.csv,9,USSDENVERLPD9CrewRoster.csv,5,Invalid
RankingListSkierPerformances.csv,2,ShinedownConcertTicketsSeatGeek.csv,2,Invalid
RankingListSkierPerformances.csv,9,ShinedownConcertTicketsSeatGeek.csv,2,Invalid
RankingListSkierPerformances.csv,2,SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,Invalid
RankingListSkierPerformances.csv,2,PatentUS5646557DataprocessingsystemandmethodforimprovingperformanceofdominotypeGooglePatents.csv,1,Invalid
RankingListSkierPerformances.csv,2,PatentUS5823651DisplayadapterforoverheadprojectorpresentationGooglePatents.csv,1,Invalid
RankingListSkierPerformances.csv,2,TheExpendablesConcertTicketsSeatGeek.csv,2,Invalid
RankingListSkierPerformances.csv,9,TheExpendablesConcertTicketsSeatGeek.csv,2,Invalid
RankingListSkierPerformances.csv,2,PatentUS6591396MovingimagecommunicationqualitydeterminationapparatusGooglePatents.csv,1,Invalid
RankingListSkierPerformances.csv,2,RestorationHardwareProvesItPaysToBetOnWealthyConsumersStockTwitsTheStreet.csv,0,Invalid
RankingListSkierPerformances.csv,2,AuxiliumPredictionFDARejectsCrookedPenisDrugPg2TheStreet.csv,0,Invalid
RankingListSkierPerformances.csv,2,PatentUS20040135543ReelchargingdeviceGooglePatents.csv,1,Invalid
RankingListSkierPerformances.csv,2,cfbstatscom2013TulsaGoldenHurricaneReceiving.csv,2,Invalid
RankingListSkierPerformances.csv,2,PlatinumSolitaireEngagementRingwithDesigns130ctRoundDiamond68251968.csv,4,Invalid
RankingListSkierPerformances.csv,2,RaidProgressGuildOxWoWRankings.csv,1,Invalid
RankingListSkierPerformances.csv,2,HorsesFREEtoGoodHomeTheHorsecom.csv,6,Invalid
RankingListSkierPerformances.csv,9,HorsesFREEtoGoodHomeTheHorsecom.csv,6,Invalid
RankingListSkierPerformances.csv,2,IBMLI74128PrerequisiteforWebSphereCommerceFeaturePack5UnitedStates.csv,4,Invalid
RankingListSkierPerformances.csv,2,CanoakayakaiGiochidellaXXVIIOlimpiadeC1500metrimaschileWikipedia.csv,4,Invalid
RankingListSkierPerformances.csv,2,TennesseeTechTennesseeTech.csv,2,Invalid
RankingListSkierPerformances.csv,2,YahooSportsRivalscom2014NorthCarolinaCommitments.csv,2,Invalid
RankingListSkierPerformances.csv,2,GeographicZoneReportReefEnvironmentalEducationFoundationREEF.csv,0,Invalid
RankingListSkierPerformances.csv,2,VCUVCU.csv,2,Invalid
RankingListSkierPerformances.csv,2,MITMIT.csv,2,Invalid
RankingListSkierPerformances.csv,2,PatentUS5036017MethodofmakingasymmetricalfieldeffecttransistorGooglePatents.csv,1,Invalid
RankingListSkierPerformances.csv,2,PatentUS5119318ExpertcontrolsystemforrealtimemanagementofautomatedfactoryequipmentGooglePatents.csv,1,Invalid
RankingListSkierPerformances.csv,2,BrevetUS5094316OverheadspeakersystemforuseinvehiclesGoogleBrevets.csv,1,Invalid
HilbertCollegevsPittBradford041713.csv,4,FamilymovingintotrailerattheFSAFarmSecurityAdministrationcampfordefenseworkersThisfamilyisfromMinnes.csv,3,Invalid
HilbertCollegevsPittBradford041713.csv,5,FamilymovingintotrailerattheFSAFarmSecurityAdministrationcampfordefenseworkersThisfamilyisfromMinnes.csv,3,Invalid
HilbertCollegevsPittBradford041713.csv,8,FamilymovingintotrailerattheFSAFarmSecurityAdministrationcampfordefenseworkersThisfamilyisfromMinnes.csv,3,Invalid
HilbertCollegevsPittBradford041713.csv,14,FamilymovingintotrailerattheFSAFarmSecurityAdministrationcampfordefenseworkersThisfamilyisfromMinnes.csv,3,Invalid
HilbertCollegevsPittBradford041713.csv,4,UnitedStatesGP1981RaceReportGPEncyclopediaF1HistoryonGrandprixcom.csv,0,Invalid
HilbertCollegevsPittBradford041713.csv,4,PineManorvsStJosephsMeApr102010.csv,3,Invalid
HilbertCollegevsPittBradford041713.csv,5,PineManorvsStJosephsMeApr102010.csv,8,Invalid
HilbertCollegevsPittBradford041713.csv,5,PineManorvsStJosephsMeApr102010.csv,10,Invalid
HilbertCollegevsPittBradford041713.csv,5,PineManorvsStJosephsMeApr102010.csv,11,Invalid
HilbertCollegevsPittBradford041713.csv,5,PineManorvsStJosephsMeApr102010.csv,12,Invalid
HilbertCollegevsPittBradford041713.csv,6,PineManorvsStJosephsMeApr102010.csv,13,Invalid
HilbertCollegevsPittBradford041713.csv,6,PineManorvsStJosephsMeApr102010.csv,14,Invalid
HilbertCollegevsPittBradford041713.csv,8,PineManorvsStJosephsMeApr102010.csv,5,Invalid
HilbertCollegevsPittBradford041713.csv,8,PineManorvsStJosephsMeApr102010.csv,12,Invalid
HilbertCollegevsPittBradford041713.csv,10,PineManorvsStJosephsMeApr102010.csv,5,Invalid
HilbertCollegevsPittBradford041713.csv,14,PineManorvsStJosephsMeApr102010.csv,6,Invalid
HilbertCollegevsPittBradford041713.csv,14,PineManorvsStJosephsMeApr102010.csv,13,Invalid
HilbertCollegevsPittBradford041713.csv,6,DifferencebetweenrevisionsofBeagleBoardGSoC2010ProjectsC6RunDocumentationeLinuxorg.csv,0,Invalid
HilbertCollegevsPittBradford041713.csv,6,DifferencebetweenrevisionsofWillRPiRuneLinuxorg.csv,1,Invalid
HilbertCollegevsPittBradford041713.csv,14,DifferencebetweenrevisionsofWillRPiRuneLinuxorg.csv,1,Invalid
HilbertCollegevsPittBradford041713.csv,7,DifferencebetweenrevisionsofLitecoinMiningforFuntooFuntoo.csv,4,Invalid
RepNancyPelosiCampaignFinanceMoneyOtherDataRepresentative2008OpenSecrets.csv,5,ShinedownConcertTicketsSeatGeek.csv,2,Invalid
RepNancyPelosiCampaignFinanceMoneyOtherDataRepresentative2008OpenSecrets.csv,5,MiamiDolphinsPlayerContractsSalariesTransactionsSpotrac.csv,1,Invalid
RepNancyPelosiCampaignFinanceMoneyOtherDataRepresentative2008OpenSecrets.csv,5,USSDENVERLPD9CrewRoster.csv,1,Invalid
RepNancyPelosiCampaignFinanceMoneyOtherDataRepresentative2008OpenSecrets.csv,5,USSDENVERLPD9CrewRoster.csv,5,Invalid
RepNancyPelosiCampaignFinanceMoneyOtherDataRepresentative2008OpenSecrets.csv,5,HorsesFREEtoGoodHomeTheHorsecom.csv,6,Invalid
RepNancyPelosiCampaignFinanceMoneyOtherDataRepresentative2008OpenSecrets.csv,5,WatchListStockMarketBeat.csv,0,Invalid
RepNancyPelosiCampaignFinanceMoneyOtherDataRepresentative2008OpenSecrets.csv,5,generalbloodymindednessoftheuniversemgoblog.csv,2,Invalid
RepNancyPelosiCampaignFinanceMoneyOtherDataRepresentative2008OpenSecrets.csv,5,TheExpendablesConcertTicketsSeatGeek.csv,2,Invalid
RepNancyPelosiCampaignFinanceMoneyOtherDataRepresentative2008OpenSecrets.csv,5,GradingOhioUniversityPolicy12040.csv,0,Invalid
RepNancyPelosiCampaignFinanceMoneyOtherDataRepresentative2008OpenSecrets.csv,5,PlayerStatsYearbyYearVanessaVaniStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,Invalid
RepNancyPelosiCampaignFinanceMoneyOtherDataRepresentative2008OpenSecrets.csv,5,GatorsatNo22in2011APpreseasonpollONLYGATORSGetOutAlive.csv,1,Invalid
Hydrogenenhancedfuellingofasparkignitionenginefromanonboardhydrogengeneratingdevice.csv,2,PineManorvsStJosephsMeApr102010.csv,4,Invalid
Hydrogenenhancedfuellingofasparkignitionenginefromanonboardhydrogengeneratingdevice.csv,2,GeographicZoneReportReefEnvironmentalEducationFoundationREEF.csv,0,Invalid
Hydrogenenhancedfuellingofasparkignitionenginefromanonboardhydrogengeneratingdevice.csv,2,FamilymovingintotrailerattheFSAFarmSecurityAdministrationcampfordefenseworkersThisfamilyisfromMinnes.csv,3,Invalid
Hydrogenenhancedfuellingofasparkignitionenginefromanonboardhydrogengeneratingdevice.csv,2,HilbertCollegevsPittBradford041713.csv,4,Invalid
IBMLI74128PrerequisiteforWebSphereCommerceFeaturePack5UnitedStates.csv,4,ShinedownConcertTicketsSeatGeek.csv,2,Invalid
IBMLI74128PrerequisiteforWebSphereCommerceFeaturePack5UnitedStates.csv,4,MiamiDolphinsPlayerContractsSalariesTransactionsSpotrac.csv,1,Invalid
IBMLI74128PrerequisiteforWebSphereCommerceFeaturePack5UnitedStates.csv,4,SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,Invalid
IBMLI74128PrerequisiteforWebSphereCommerceFeaturePack5UnitedStates.csv,4,WatchListStockMarketBeat.csv,0,Invalid
IBMLI74128PrerequisiteforWebSphereCommerceFeaturePack5UnitedStates.csv,4,PatentUS5646557DataprocessingsystemandmethodforimprovingperformanceofdominotypeGooglePatents.csv,1,Invalid
IBMLI74128PrerequisiteforWebSphereCommerceFeaturePack5UnitedStates.csv,4,PatentUS5823651DisplayadapterforoverheadprojectorpresentationGooglePatents.csv,1,Invalid
IBMLI74128PrerequisiteforWebSphereCommerceFeaturePack5UnitedStates.csv,4,StatisticsChicagoFire.csv,1,Invalid
IBMLI74128PrerequisiteforWebSphereCommerceFeaturePack5UnitedStates.csv,4,TheExpendablesConcertTicketsSeatGeek.csv,2,Invalid
IBMLI74128PrerequisiteforWebSphereCommerceFeaturePack5UnitedStates.csv,4,CMU15750GraduateAlgorithmsSpring2009Schedule.csv,2,Invalid
IBMLI74128PrerequisiteforWebSphereCommerceFeaturePack5UnitedStates.csv,4,PatentUS6591396MovingimagecommunicationqualitydeterminationapparatusGooglePatents.csv,1,Invalid
IBMLI74128PrerequisiteforWebSphereCommerceFeaturePack5UnitedStates.csv,4,PatenteUS4924450UltrasonicranginganddatatelemetrysystemGooglePatentes.csv,1,Invalid
